step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
11,CASH_OUT,418421.87,C973590348,0.0,0.0,C71555810,663545.47,995656.57,0,0
404,PAYMENT,7828.24,C1083580560,7918.29,90.05,M1092217262,0.0,0.0,0,0
252,PAYMENT,5159.28,C9003408,0.0,0.0,M583722627,0.0,0.0,0,0
162,PAYMENT,13898.81,C158313788,0.0,0.0,M1437910759,0.0,0.0,0,0
259,CASH_IN,281675.13,C978862887,104671.0,386346.13,C486022622,0.0,0.0,0,0
347,CASH_OUT,279908.31,C634429705,25174.0,0.0,C1292182529,192205.96,472114.28,0,0
229,CASH_OUT,389599.13,C406915350,868039.43,478440.3,C193579314,905626.89,1295226.01,0,0
12,CASH_OUT,291182.56,C103483511,11149.0,0.0,C4083263,580539.95,871722.51,0,0
156,CASH_OUT,2676.76,C1844016211,205138.0,202461.24,C778500498,0.0,2676.76,0,0
398,CASH_OUT,146323.99,C523197470,2244.0,0.0,C1794635988,0.0,146323.99,0,0
210,CASH_IN,101680.07,C666081817,220323.0,322003.07,C588781581,0.0,0.0,0,0
275,CASH_OUT,294815.64,C1426924123,0.0,0.0,C136327999,1119119.04,1612614.55,0,0
13,PAYMENT,6141.08,C2121633740,0.0,0.0,M614737506,0.0,0.0,0,0
212,CASH_OUT,11388.27,C1290134573,0.0,0.0,C2069081858,107260.32,118648.59,0,0
306,PAYMENT,10737.93,C749558003,0.0,0.0,M260476708,0.0,0.0,0,0
184,PAYMENT,8013.77,C225369647,199069.0,191055.23,M963850768,0.0,0.0,0,0
249,PAYMENT,17555.22,C171525442,0.0,0.0,M1535177085,0.0,0.0,0,0
563,PAYMENT,14849.84,C1937689649,5076.0,0.0,M1405438168,0.0,0.0,0,0
133,CASH_IN,222273.71,C1762656937,4599348.83,4821622.55,C2122960124,1497144.33,1274870.62,0,0
361,CASH_OUT,138958.17,C1179270156,36741.0,0.0,C462401260,23797.24,162755.41,0,0
42,CASH_OUT,180057.11,C525955998,612753.39,432696.28,C1341111701,4105401.62,4285458.74,0,0
143,PAYMENT,7220.16,C463969342,188090.63,180870.47,M911793054,0.0,0.0,0,0
42,PAYMENT,3329.82,C922701885,0.0,0.0,M1416825748,0.0,0.0,0,0
275,PAYMENT,109.23,C711566471,132990.91,132881.68,M628187304,0.0,0.0,0,0
380,PAYMENT,7837.25,C633344971,34548.0,26710.75,M1736671216,0.0,0.0,0,0
284,CASH_IN,89547.99,C1687694319,3875669.14,3965217.13,C1735869445,5825083.19,5796281.73,0,0
250,PAYMENT,2500.98,C166941711,0.0,0.0,M1859205906,0.0,0.0,0,0
355,PAYMENT,8157.74,C1896875070,825.0,0.0,M1235378551,0.0,0.0,0,0
15,CASH_OUT,116654.49,C1721015979,11600.0,0.0,C25066424,228587.83,345242.32,0,0
728,CASH_OUT,119143.75,C1983324612,119143.75,0.0,C1263469506,131451.57,250595.32,1,0
17,PAYMENT,6698.8,C2051382290,0.0,0.0,M1733634365,0.0,0.0,0,0
349,CASH_OUT,298752.99,C1326878126,0.0,0.0,C1658563578,443902.57,742655.57,0,0
202,PAYMENT,1687.35,C1664570212,21404.0,19716.65,M724167441,0.0,0.0,0,0
332,PAYMENT,14322.18,C1065644144,0.0,0.0,M1063270394,0.0,0.0,0,0
186,CASH_OUT,278432.01,C1590040105,12893.81,0.0,C1184579583,250861.02,529293.03,0,0
159,CASH_IN,351105.84,C1586499184,5088899.91,5440005.75,C223998092,381418.84,30313.0,0,0
16,CASH_IN,3588.83,C239106865,9299953.29,9303542.12,C825638812,10933.0,7344.17,0,0
329,CASH_OUT,67056.98,C910208053,0.0,0.0,C1660590003,2196979.37,2264036.35,0,0
36,CASH_OUT,109847.75,C756318024,0.0,0.0,C1102715869,4835124.39,4944972.14,0,0
346,CASH_OUT,218517.74,C596924521,304598.11,86080.37,C1510137775,714955.43,933473.17,0,0
211,PAYMENT,11767.19,C993976254,336245.12,324477.93,M581446118,0.0,0.0,0,0
397,CASH_OUT,121963.74,C1684738000,0.0,0.0,C23571326,1363273.32,1485237.06,0,0
401,PAYMENT,7786.42,C1883916409,0.0,0.0,M587864798,0.0,0.0,0,0
298,CASH_OUT,262700.52,C1280842571,15630.0,0.0,C554984867,258306.45,521006.97,0,0
153,PAYMENT,8596.32,C2096422123,0.0,0.0,M1222228010,0.0,0.0,0,0
283,CASH_OUT,171990.74,C1972944651,0.0,0.0,C562635378,3931319.54,4103310.28,0,0
588,CASH_IN,330070.21,C126617980,181.0,330251.21,C414536542,469176.8,139106.6,0,0
514,CASH_IN,103422.71,C2019774178,3772528.89,3875951.6,C2136800617,4259822.54,4156399.83,0,0
691,PAYMENT,4272.19,C1546904418,657.0,0.0,M495517385,0.0,0.0,0,0
133,PAYMENT,11038.22,C1205305305,224927.1,213888.88,M976721458,0.0,0.0,0,0
207,CASH_OUT,288639.74,C798341710,584.0,0.0,C1082976131,3005558.14,3294197.88,0,0
379,PAYMENT,1943.69,C1378286831,0.0,0.0,M119096386,0.0,0.0,0,0
140,PAYMENT,7740.42,C134272579,86851.0,79110.58,M801814522,0.0,0.0,0,0
139,CASH_IN,291688.51,C209131492,99082.0,390770.51,C444529402,0.0,0.0,0,0
204,CASH_IN,143250.89,C245491859,4484992.47,4628243.37,C1666670488,148236.52,4985.62,0,0
396,CASH_IN,258513.05,C1952232847,146482.0,404995.05,C654422999,0.0,0.0,0,0
280,CASH_OUT,3213.61,C1822458828,153893.0,150679.39,C2147188616,117396.48,120610.09,0,0
330,CASH_IN,23381.73,C966788126,17687.0,41068.73,C2103736683,492684.62,469302.89,0,0
160,CASH_IN,32920.49,C239103258,99102.0,132022.49,C1344482090,93926.32,61005.84,0,0
260,CASH_IN,308128.35,C164532170,440665.34,748793.69,C116561293,430837.19,122708.84,0,0
399,CASH_OUT,48968.86,C785350018,603.0,0.0,C1454734078,1694453.93,1743422.79,0,0
277,CASH_IN,47812.71,C559242450,5893640.59,5941453.3,C800554100,119716.65,71903.94,0,0
525,CASH_OUT,67676.11,C529503650,0.0,0.0,C2107395060,4660525.53,4728201.65,0,0
161,PAYMENT,1730.59,C336113890,10348.0,8617.41,M1061883841,0.0,0.0,0,0
16,CASH_OUT,94603.85,C1530691219,0.0,0.0,C571639986,369147.73,226345.58,0,0
132,PAYMENT,11428.04,C1322222330,55766.0,44337.96,M1474272462,0.0,0.0,0,0
328,PAYMENT,18364.09,C2001187500,0.0,0.0,M1482033429,0.0,0.0,0,0
308,PAYMENT,48077.65,C2091041058,0.0,0.0,M1805373193,0.0,0.0,0,0
276,CASH_IN,377417.04,C506726867,133.0,377550.04,C542361607,129357.15,0.0,0,0
349,CASH_OUT,542644.39,C1582408943,800240.0,257595.61,C1996427461,0.0,542644.39,0,0
153,CASH_OUT,340923.23,C301052796,511417.0,170493.77,C2114468907,700183.01,1041106.25,0,0
131,PAYMENT,1612.52,C1105151896,0.0,0.0,M96213011,0.0,0.0,0,0
310,PAYMENT,3703.01,C1075354891,1024.0,0.0,M2020936603,0.0,0.0,0,0
371,PAYMENT,29654.05,C1446782651,299107.38,269453.33,M89901556,0.0,0.0,0,0
187,CASH_IN,190007.11,C1715773670,125.0,190132.11,C1437087781,370170.15,180163.04,0,0
396,TRANSFER,378249.5,C1049172684,10078.0,0.0,C797224434,642485.39,1020734.88,0,0
322,PAYMENT,13629.49,C1103566927,0.0,0.0,M856867675,0.0,0.0,0,0
347,CASH_OUT,70426.57,C1713725671,0.0,0.0,C582017159,334066.02,404492.59,0,0
19,PAYMENT,10014.38,C1665359332,32609.0,22594.62,M2118474543,0.0,0.0,0,0
492,CASH_IN,69250.5,C1413557640,3738882.44,3808132.94,C1731720171,259037.87,189787.37,0,0
152,TRANSFER,2175288.9,C2058960648,2175288.9,0.0,C413773455,0.0,0.0,1,0
178,PAYMENT,15002.05,C712838239,0.0,0.0,M231131656,0.0,0.0,0,0
697,TRANSFER,1272493.9,C425919336,1272493.9,0.0,C1954069781,0.0,0.0,1,0
162,CASH_OUT,226716.04,C746173147,10449.0,0.0,C687671159,72700.61,299416.65,0,0
158,CASH_OUT,120448.62,C1658474204,39300.0,0.0,C1868687443,907915.45,1028364.07,0,0
489,CASH_OUT,934314.89,C2041261993,934314.89,0.0,C174559228,0.0,934314.89,1,0
258,CASH_OUT,339818.65,C1627674204,0.0,0.0,C1352412145,1424260.72,1764079.37,0,0
332,PAYMENT,41912.01,C1320434161,2868.42,0.0,M245964989,0.0,0.0,0,0
403,CASH_OUT,132552.28,C890674813,0.0,0.0,C1938007896,229276.28,361828.56,0,0
564,CASH_OUT,1246169.57,C272892142,1246169.57,0.0,C814716597,4197204.09,5443373.66,1,0
178,CASH_IN,146166.3,C905934846,10335.0,156501.3,C1499862050,75258.45,0.0,0,0
305,PAYMENT,5871.7,C1368635014,0.0,0.0,M302652937,0.0,0.0,0,0
179,CASH_OUT,114021.18,C1268707190,0.0,0.0,C797661854,11092867.46,11206888.64,0,0
180,PAYMENT,1329.92,C1769245741,114848.59,113518.66,M1283531070,0.0,0.0,0,0
251,PAYMENT,20010.23,C1807996298,0.0,0.0,M107623988,0.0,0.0,0,0
34,CASH_OUT,90578.56,C86944536,0.0,0.0,C1201672271,519727.97,610306.52,0,0
514,CASH_IN,64129.94,C1308190872,1658904.74,1723034.68,C724456789,1800058.97,1735929.03,0,0
183,TRANSFER,66510.66,C2117700944,28877.0,0.0,C1671658443,618223.58,684734.24,0,0
184,CASH_IN,50026.15,C1231359352,40266.0,90292.15,C1070362761,117111.77,67085.62,0,0
380,CASH_OUT,70125.14,C1284814177,70125.14,0.0,C737412944,7303214.4,7373339.54,1,0
352,CASH_OUT,243974.65,C519464563,0.0,0.0,C1710326145,1257114.61,1501089.26,0,0
19,CASH_OUT,161939.36,C1993475473,161939.36,0.0,C1832323051,628935.02,851972.34,1,0
235,PAYMENT,18630.4,C2053629334,0.0,0.0,M1438083587,0.0,0.0,0,0
11,PAYMENT,2028.75,C672596965,0.0,0.0,M309596597,0.0,0.0,0,0
186,CASH_OUT,11330.33,C1486725651,0.0,0.0,C147850443,2386761.73,2398092.06,0,0
275,CASH_IN,135329.07,C1787046738,12593005.53,12728334.6,C377966919,586016.67,450687.59,0,0
210,CASH_OUT,96875.41,C1370976321,0.0,0.0,C559135515,105492.2,202367.61,0,0
490,CASH_OUT,154236.86,C87759927,126259.0,0.0,C826120507,1564872.97,1719109.83,0,0
275,CASH_OUT,325165.33,C856972557,0.0,0.0,C1604993657,1813852.62,2139017.95,0,0
37,CASH_IN,101561.82,C1986646149,5224576.73,5326138.55,C1138705780,171422.7,69860.88,0,0
9,CASH_OUT,185447.01,C1749699538,0.0,0.0,C1039865382,2574019.73,2662734.59,0,0
260,CASH_OUT,148637.71,C1752396337,0.0,0.0,C1790453435,2326070.02,2474707.74,0,0
170,PAYMENT,7483.83,C1883419235,110.0,0.0,M598638388,0.0,0.0,0,0
399,CASH_IN,397625.08,C240848578,22409067.47,22806692.55,C1586232544,558883.95,161258.87,0,0
48,PAYMENT,3971.47,C1194844930,12510.0,8538.53,M1932919668,0.0,0.0,0,0
331,PAYMENT,15273.76,C1077069032,10381.0,0.0,M1085248311,0.0,0.0,0,0
345,TRANSFER,250269.23,C1658035382,0.0,0.0,C1080923663,300819.33,551088.56,0,0
331,CASH_OUT,272595.8,C1692234410,67425.0,0.0,C179370731,0.0,272595.8,0,0
332,CASH_IN,57137.57,C2142280513,939132.4,996269.98,C420197912,2031830.17,1974692.6,0,0
10,CASH_IN,19486.4,C888817110,353416.0,372902.4,C1381609700,0.0,534512.2,0,0
21,CASH_OUT,135433.7,C329821475,0.0,0.0,C536959274,281181.06,416614.76,0,0
324,CASH_OUT,69029.16,C1219072012,95.0,0.0,C1147774150,2411410.65,2480439.81,0,0
275,CASH_OUT,94277.54,C747843979,70001.0,0.0,C32813677,444323.54,538601.07,0,0
8,CASH_OUT,29707.86,C515973302,29707.86,0.0,C170071280,10935.0,0.0,1,0
304,CASH_OUT,30454.39,C741280240,0.0,0.0,C1319029266,805184.47,835638.86,0,0
253,CASH_OUT,410353.13,C1136381702,20969.0,0.0,C996322952,290749.94,701103.06,0,0
133,CASH_IN,587751.65,C181760646,281876.87,869628.52,C1528787128,4651676.64,4411946.73,0,0
208,PAYMENT,8170.52,C1511580337,15150.0,6979.48,M639629286,0.0,0.0,0,0
254,CASH_OUT,455925.6,C2111686187,63727.36,0.0,C927008541,10502325.19,10958250.8,0,0
324,PAYMENT,19733.13,C704515508,22790.0,3056.87,M143926572,0.0,0.0,0,0
384,PAYMENT,8616.38,C971826687,7519.0,0.0,M1429640374,0.0,0.0,0,0
406,CASH_OUT,29317.78,C879445578,0.0,0.0,C988230918,662255.86,691573.64,0,0
322,TRANSFER,741664.0,C972798022,0.0,0.0,C1428171686,2811901.92,3553565.92,0,0
256,TRANSFER,255973.47,C1352832594,11650.0,0.0,C1258375406,0.0,255973.47,0,0
19,PAYMENT,10625.83,C1386348788,0.0,0.0,M1835897530,0.0,0.0,0,0
374,CASH_OUT,229021.54,C855318937,24099.3,0.0,C1523884896,357045.44,586066.98,0,0
203,CASH_OUT,17741.72,C1339718739,757.0,0.0,C265053991,134895.5,152637.21,0,0
20,CASH_OUT,106791.95,C2039319907,21477.0,0.0,C759700960,1981825.68,2088617.64,0,0
159,PAYMENT,28510.66,C675978298,0.0,0.0,M188606712,0.0,0.0,0,0
235,CASH_OUT,354317.54,C935234468,0.0,0.0,C527190751,597012.9,951330.43,0,0
14,CASH_IN,72034.62,C1695158537,3602820.82,3674855.43,C626359774,368860.59,415856.11,0,0
156,PAYMENT,26023.33,C192129581,20984.0,0.0,M1301661660,0.0,0.0,0,0
346,PAYMENT,22252.58,C1553407249,333.0,0.0,M1654903361,0.0,0.0,0,0
104,TRANSFER,803794.53,C2012277914,803794.53,0.0,C2023785660,0.0,0.0,1,0
235,CASH_OUT,331704.59,C1690142379,11240.0,0.0,C1316956873,325864.64,657569.23,0,0
37,TRANSFER,1009537.67,C33156335,253627.54,0.0,C1243278566,1181954.42,2191492.09,0,0
155,CASH_OUT,235416.51,C13894099,0.0,0.0,C316342227,2433393.23,2668809.73,0,0
309,CASH_IN,93634.43,C1450732656,5364120.86,5457755.29,C1892744013,474272.48,380638.06,0,0
284,CASH_IN,192998.68,C1116636619,14305139.9,14498138.58,C2063468013,3599469.14,3406470.46,0,0
402,TRANSFER,331542.48,C101494187,0.0,0.0,C501736587,852473.47,1184015.95,0,0
14,PAYMENT,7940.49,C1176875902,178026.4,170085.91,M1204010458,0.0,0.0,0,0
397,TRANSFER,834785.55,C767930061,1515.0,0.0,C1240962348,461541.5,1296327.05,0,0
354,TRANSFER,470103.64,C1862346843,6618.17,0.0,C1676387241,800043.26,1270146.9,0,0
86,CASH_OUT,17822.02,C270438906,17822.02,0.0,C976082192,2619609.53,2637431.55,1,0
204,PAYMENT,4999.9,C592511218,0.0,0.0,M1227059013,0.0,0.0,0,0
535,TRANSFER,72878.02,C1068111301,72878.02,0.0,C124815861,0.0,0.0,1,0
327,TRANSFER,3573237.63,C1871498877,0.0,0.0,C1736220937,10000000.0,13573237.63,0,0
717,TRANSFER,2624422.62,C637096336,2624422.62,0.0,C1127132914,0.0,0.0,1,0
305,CASH_OUT,181416.11,C1962894142,63163.62,0.0,C894654168,444456.32,625872.43,0,0
400,PAYMENT,8712.76,C1310243315,0.0,0.0,M117757110,0.0,0.0,0,0
348,PAYMENT,44981.7,C896848237,115977.97,70996.27,M287753329,0.0,0.0,0,0
139,CASH_OUT,10593.52,C257783589,29950.0,19356.48,C1439345600,0.0,10593.52,0,0
325,CASH_OUT,211435.14,C944977469,0.0,0.0,C1823266236,308287.64,519722.78,0,0
129,PAYMENT,5561.93,C1944601999,151531.03,145969.1,M571691619,0.0,0.0,0,0
370,CASH_OUT,295986.85,C1268231353,32345.0,0.0,C1657260935,447100.21,743087.06,0,0
394,PAYMENT,16753.77,C229475866,0.0,0.0,M1277308915,0.0,0.0,0,0
253,CASH_IN,26459.07,C623060257,8364621.36,8391080.43,C975826124,159480.63,133021.56,0,0
250,TRANSFER,377923.65,C361073609,0.0,0.0,C1677196884,1786482.79,2164406.44,0,0
233,CASH_OUT,48319.94,C807042139,158107.0,109787.06,C931772738,239956.16,288276.09,0,0
383,PAYMENT,9090.99,C1596582973,20837.0,11746.01,M1975989552,0.0,0.0,0,0
189,CASH_OUT,306870.49,C1560097782,0.0,0.0,C464456205,3529667.46,3836537.95,0,0
229,CASH_OUT,197403.85,C295834330,21874.0,0.0,C416478422,30004.17,227408.02,0,0
10,PAYMENT,4940.28,C1738329544,586.0,0.0,M1867582475,0.0,0.0,0,0
375,CASH_OUT,315435.9,C2073422659,0.0,0.0,C50870541,2235698.49,2551134.39,0,0
140,CASH_OUT,82760.61,C7977104,20144.0,0.0,C331257466,3600857.23,3683617.84,0,0
328,CASH_OUT,230754.4,C1238193447,50739.0,0.0,C499641496,649079.35,879833.74,0,0
395,CASH_IN,449035.29,C267323063,62.0,449097.29,C718175423,442956.47,0.0,0,0
714,CASH_OUT,1262207.3,C2096285497,1262207.3,0.0,C2145717335,6623072.35,7885279.65,1,0
348,PAYMENT,21430.74,C1894798925,102161.0,80730.26,M828885360,0.0,0.0,0,0
155,PAYMENT,20230.4,C1782858299,0.0,0.0,M487714414,0.0,0.0,0,0
376,PAYMENT,25532.16,C1234039942,1468.0,0.0,M690059948,0.0,0.0,0,0
38,PAYMENT,16994.47,C646200425,160496.83,143502.36,M1424464477,0.0,0.0,0,0
262,PAYMENT,2439.58,C376391121,242137.0,239697.42,M1410824370,0.0,0.0,0,0
19,CASH_OUT,222551.82,C973854378,0.0,0.0,C1666121257,586384.77,808936.6,0,0
322,PAYMENT,43001.85,C675304982,20993.29,0.0,M159603132,0.0,0.0,0,0
96,DEBIT,3321.39,C593405653,31401.0,28079.61,C410556267,610174.03,613495.42,0,0
155,CASH_OUT,163621.0,C1857707274,0.0,0.0,C622041326,3039898.38,3963109.89,0,0
185,CASH_OUT,63009.43,C289965777,63009.43,0.0,C268959010,1057339.93,1120349.36,1,0
162,PAYMENT,19652.3,C1429103677,88172.0,68519.7,M1327602029,0.0,0.0,0,0
9,PAYMENT,3003.95,C1589086267,0.0,0.0,M413692391,0.0,0.0,0,0
15,CASH_OUT,11107.77,C1035500649,0.0,0.0,C369876826,552090.68,563198.45,0,0
186,CASH_OUT,43641.08,C1867049378,22071.26,0.0,C424274103,55831.5,99472.58,0,0
279,CASH_OUT,43734.77,C1282974567,0.0,0.0,C1121051975,4537791.51,4581526.28,0,0
283,CASH_IN,172391.53,C1352004776,1779712.84,1952104.37,C2071805889,1311793.3,1139401.77,0,0
40,CASH_IN,222230.61,C973992920,375513.19,597743.79,C92967489,893180.8,670950.2,0,0
140,DEBIT,1673.98,C1161123630,29897.0,28223.02,C229776600,127103.51,128777.49,0,0
300,CASH_OUT,39009.81,C1778814771,0.0,0.0,C706982899,3418829.48,3457839.29,0,0
375,PAYMENT,859.15,C1699749419,0.0,0.0,M1533319828,0.0,0.0,0,0
407,PAYMENT,6562.32,C1772150746,0.0,0.0,M1625847550,0.0,0.0,0,0
114,TRANSFER,966222.5,C1846613103,966222.5,0.0,C1770878693,0.0,0.0,1,0
211,CASH_OUT,55920.39,C1899996143,55920.39,0.0,C1567322020,0.0,55920.39,1,0
188,CASH_OUT,183728.68,C445217722,23043.0,0.0,C835084912,0.0,183728.68,0,0
20,PAYMENT,2418.97,C1394958812,121766.3,119347.33,M1365094391,0.0,0.0,0,0
712,TRANSFER,6514.47,C1829047809,6514.47,0.0,C152722273,0.0,0.0,1,0
308,CASH_IN,74785.07,C869601912,259702.0,334487.07,C1291142293,0.0,0.0,0,0
383,CASH_OUT,181163.09,C469482370,0.0,0.0,C1012839161,259535.89,440698.98,0,0
16,CASH_OUT,163265.33,C294290056,0.0,0.0,C1249458051,770496.78,1299539.25,0,0
304,TRANSFER,10000000.0,C816154458,0.0,0.0,C440423148,20030471.44,62749759.02,0,0
250,PAYMENT,37883.65,C2083888723,537753.41,499869.76,M2113634222,0.0,0.0,0,0
251,PAYMENT,17219.08,C1532941731,186.88,0.0,M802702369,0.0,0.0,0,0
205,CASH_IN,35106.03,C2096118054,22387.0,57493.03,C1809995383,278806.88,243700.85,0,0
280,DEBIT,4920.7,C761615216,59531.0,54610.3,C867184633,1467458.53,1472379.23,0,0
307,CASH_IN,298796.37,C91901735,6029.0,304825.37,C232834050,4374709.83,4075913.45,0,0
522,CASH_OUT,220748.51,C2038286526,39162.0,0.0,C1237934028,657639.88,878388.39,0,0
163,CASH_OUT,180642.64,C1749843795,306021.54,125378.91,C1818481030,1694633.9,1875276.54,0,0
112,TRANSFER,42418.85,C2070012456,42418.85,0.0,C849021900,0.0,0.0,1,0
46,PAYMENT,21081.13,C1491402400,0.0,0.0,M942343201,0.0,0.0,0,0
37,PAYMENT,5737.59,C575691579,243137.5,237399.91,M30707332,0.0,0.0,0,0
256,PAYMENT,4458.26,C1560771767,0.0,0.0,M984638525,0.0,0.0,0,0
157,PAYMENT,16065.5,C974012319,0.0,0.0,M961435070,0.0,0.0,0,0
139,PAYMENT,38913.42,C1963524981,231758.0,192844.58,M1182690077,0.0,0.0,0,0
186,PAYMENT,2632.66,C1090174639,0.0,0.0,M244271475,0.0,0.0,0,0
38,CASH_OUT,340364.37,C63397202,0.0,0.0,C1194408015,2679795.8,3020160.17,0,0
619,PAYMENT,11094.36,C1343910786,0.0,0.0,M1586540561,0.0,0.0,0,0
307,PAYMENT,4742.91,C1121547003,19893.0,15150.09,M1104914180,0.0,0.0,0,0
226,PAYMENT,9988.88,C997157109,0.0,0.0,M657249019,0.0,0.0,0,0
160,TRANSFER,1187368.06,C2035382678,27187.0,0.0,C1310429532,20213.68,1207581.74,0,0
258,TRANSFER,1038876.28,C349672257,50238.0,0.0,C777657991,0.0,1038876.28,0,0
323,CASH_OUT,73522.27,C918732814,0.0,0.0,C580549012,232567.62,306089.89,0,0
360,PAYMENT,7450.2,C744666522,10971.0,3520.8,M502872443,0.0,0.0,0,0
214,PAYMENT,10383.64,C353529951,261.0,0.0,M1545914401,0.0,0.0,0,0
133,CASH_OUT,142481.04,C1679177240,0.0,0.0,C1878433939,632856.76,775337.8,0,0
373,CASH_OUT,48141.04,C919037803,49694.0,1552.96,C21781546,147233.03,195374.06,0,0
277,CASH_OUT,252785.18,C320372287,0.0,0.0,C1130611319,9232609.48,9485394.67,0,0
205,TRANSFER,846589.73,C789938480,846589.73,0.0,C1898428967,0.0,0.0,1,0
216,PAYMENT,840.69,C2146993030,193474.6,192633.91,M956753015,0.0,0.0,0,0
404,CASH_OUT,96758.41,C1544417016,0.0,0.0,C238621891,687046.23,783804.64,0,0
17,CASH_OUT,199644.9,C2060651807,931.0,0.0,C1214631899,173874.08,216527.54,0,0
469,PAYMENT,4640.54,C1936170797,0.0,0.0,M2119016622,0.0,0.0,0,0
377,TRANSFER,578650.24,C260068399,32904.0,0.0,C27213789,0.0,578650.24,0,0
225,PAYMENT,12037.54,C351760410,0.0,0.0,M145613110,0.0,0.0,0,0
7,PAYMENT,7408.87,C180086707,211639.0,204230.13,M395744711,0.0,0.0,0,0
153,CASH_IN,51296.65,C18387088,2928543.54,2979840.19,C133607273,1863995.33,1863416.79,0,0
203,CASH_IN,157764.69,C915574674,923632.15,1081396.84,C1246196167,979239.01,821474.32,0,0
378,PAYMENT,21828.43,C1621518090,20931.0,0.0,M647204820,0.0,0.0,0,0
135,PAYMENT,36918.37,C1596399464,12886.33,0.0,M990125094,0.0,0.0,0,0
230,CASH_IN,65566.74,C136007670,6832635.12,6898201.85,C1850952725,5192772.84,5127206.1,0,0
612,CASH_OUT,11155.45,C1770361115,11155.45,0.0,C526028117,1208791.84,1219947.29,1,0
230,DEBIT,3272.23,C1534505929,0.0,0.0,C879007250,33150.5,36422.73,0,0
238,CASH_IN,172283.8,C1468165774,4884968.6,5057252.4,C711660210,7397599.87,7225316.07,0,0
120,TRANSFER,746518.21,C1049419908,746518.21,0.0,C713376763,0.0,0.0,1,0
373,CASH_OUT,12358.45,C1665039909,0.0,0.0,C980787427,177797.33,190155.78,0,0
44,CASH_IN,73325.92,C409588774,7598609.01,7671934.94,C1687813273,605920.01,532594.09,0,0
206,CASH_OUT,314600.89,C576474189,806.0,0.0,C595853515,96809.04,668202.54,0,0
378,CASH_OUT,11155.97,C2108277849,0.0,0.0,C181518019,81159.12,92315.09,0,0
249,TRANSFER,216955.19,C1456840776,17181.0,0.0,C1044985365,344847.13,561802.32,0,0
187,CASH_IN,30901.89,C62997811,8267526.62,8298428.52,C684340349,68740.48,37838.58,0,0
350,DEBIT,1232.17,C692063780,24804.0,23571.83,C305285742,408956.6,410188.77,0,0
279,CASH_IN,239877.6,C509744962,9002043.55,9241921.15,C1946992835,2075951.27,1836073.67,0,0
72,CASH_OUT,622235.32,C615309889,622235.32,0.0,C755984599,3377968.96,4000204.28,1,0
9,PAYMENT,24099.94,C1306786142,52523.0,28423.06,M681228626,0.0,0.0,0,0
402,DEBIT,1727.95,C914236533,90654.65,88926.7,C2071885691,218535.1,220263.05,0,0
235,CASH_OUT,265817.46,C1200977299,137977.96,0.0,C1991274064,8664165.84,8929983.3,0,0
39,CASH_IN,181700.88,C207272514,4341243.71,4522944.58,C251155815,4669483.89,4722313.39,0,0
226,CASH_IN,152697.52,C322442275,6676186.45,6828883.96,C1162981488,287290.8,134593.28,0,0
286,TRANSFER,2674794.22,C1839586690,2674794.22,0.0,C1860988881,0.0,0.0,1,0
261,TRANSFER,5039827.29,C60530886,5039827.29,0.0,C1454703841,0.0,0.0,1,0
345,PAYMENT,7586.16,C205204187,438388.63,430802.46,M1173656666,0.0,0.0,0,0
164,CASH_OUT,209324.05,C1189532413,0.0,0.0,C1651239006,445213.47,654537.53,0,0
300,CASH_IN,315788.45,C440317767,284639.05,600427.51,C1597131757,331411.0,15622.54,0,0
158,PAYMENT,19630.37,C788103696,83776.0,64145.63,M260570235,0.0,0.0,0,0
12,PAYMENT,10792.49,C604379721,53792.02,42999.53,M270316305,0.0,0.0,0,0
111,TRANSFER,574709.63,C1494632213,574709.63,0.0,C664508349,0.0,0.0,1,0
397,CASH_IN,399378.42,C951711531,10777.0,410155.42,C14718534,145319.75,0.0,0,0
426,PAYMENT,4297.26,C575328087,246952.98,242655.72,M903759493,0.0,0.0,0,0
203,CASH_IN,216587.39,C36214804,571771.25,788358.64,C1203723421,1761708.67,1881127.97,0,0
377,TRANSFER,823363.48,C460976681,10328.0,0.0,C1495225575,198483.71,1021847.19,0,0
231,TRANSFER,418850.57,C1508541629,0.0,0.0,C62735747,877310.96,1377998.66,0,0
204,CASH_OUT,174987.5,C1491103778,2102.0,0.0,C1604359263,185733.51,360721.0,0,0
116,CASH_OUT,1562871.32,C885720640,1562871.32,0.0,C1672277432,802340.28,2365211.6,1,0
425,CASH_OUT,3401641.0,C655470435,3401641.0,0.0,C1211152705,2062298.62,5463939.63,1,0
378,CASH_OUT,237502.86,C770766362,193883.0,0.0,C1607559291,22926.6,260429.46,0,0
134,PAYMENT,3434.15,C637689237,6766.74,3332.59,M1002065136,0.0,0.0,0,0
332,PAYMENT,6747.52,C1085751065,17138.0,10390.48,M224109338,0.0,0.0,0,0
131,CASH_OUT,384843.21,C135318094,16681.0,0.0,C1115508011,0.0,384843.21,0,0
305,PAYMENT,33511.92,C973511548,0.0,0.0,M332998646,0.0,0.0,0,0
573,PAYMENT,1220.32,C1628185191,451270.0,450049.68,M1725185234,0.0,0.0,0,0
300,TRANSFER,264058.41,C519152863,264058.41,0.0,C987555684,0.0,0.0,1,0
309,PAYMENT,4475.87,C487589197,0.0,0.0,M1959549561,0.0,0.0,0,0
